order_id,customer_id,order_maker_id,order_date,order_time,completion_time,is_complain,complain_detail,created_date
TRX017272,CUST006034,EMP000665,10/20/2025,22:25:01,22:39:41,0,,2025-10-20 22:25:06
TRX017273,CUST003570,EMP000295,10/20/2025,22:32:49,22:45:44,0,,2025-10-20 22:32:54
TRX017274,CUST006333,EMP000437,10/21/2025,11:16:30,11:45:05,0,,2025-10-21 11:16:35
TRX017275,CUST009381,EMP000231,10/21/2025,11:21:11,11:47:59,0,,2025-10-21 11:21:16
TRX017276,CUST004778,EMP000302,10/21/2025,11:21:48,11:38:12,0,,2025-10-21 11:21:53
TRX017277,CUST004817,EMP000437,10/21/2025,11:25:58,11:44:45,0,,2025-10-21 11:26:03
TRX017278,CUST006814,EMP000302,10/21/2025,11:37:19,11:56:39,0,,2025-10-21 11:37:24
TRX017279,CUST003553,EMP000756,10/21/2025,11:38:41,11:55:04,1,Order took too long,2025-10-21 11:38:46
TRX017280,CUST003319,EMP000208,10/21/2025,11:38:59,12:08:06,0,,2025-10-21 11:39:04
TRX017281,CUST003319,EMP000302,10/21/2025,12:16:09,12:45:34,0,,2025-10-21 12:16:14
TRX017282,CUST009708,EMP000286,10/21/2025,12:22:39,12:39:29,0,,2025-10-21 12:22:44
TRX017283,CUST005429,EMP000231,10/21/2025,12:26:36,12:38:21,0,,2025-10-21 12:26:41
TRX017284,CUST001597,EMP000437,10/21/2025,12:31:38,12:41:48,0,,2025-10-21 12:31:43
TRX017285,CUST004537,EMP000560,10/21/2025,12:41:50,12:54:29,0,,2025-10-21 12:41:55
TRX017286,CUST005536,EMP000231,10/21/2025,12:44:37,13:11:16,0,,2025-10-21 12:44:42
TRX017287,CUST004293,EMP000646,10/21/2025,12:57:22,13:12:17,0,,2025-10-21 12:57:27
TRX017288,CUST003549,EMP000286,10/21/2025,13:01:56,13:20:23,0,,2025-10-21 13:02:01
TRX017289,CUST007656,EMP000295,10/21/2025,13:14:57,13:44:52,1,Rude staff at counter,2025-10-21 13:15:02
TRX017290,CUST002637,EMP000756,10/21/2025,13:32:00,14:01:00,0,,2025-10-21 13:32:05
TRX017291,CUST007656,EMP000646,10/21/2025,13:32:54,13:48:27,0,,2025-10-21 13:32:59
TRX017292,CUST006034,EMP000756,10/21/2025,13:33:13,13:54:16,0,,2025-10-21 13:33:18
TRX017293,CUST008422,EMP000756,10/21/2025,13:38:56,14:03:50,0,,2025-10-21 13:39:01
TRX017294,CUST001597,EMP000437,10/21/2025,13:48:08,14:04:08,0,,2025-10-21 13:48:13
TRX017295,CUST004537,EMP000437,10/21/2025,13:49:59,14:01:10,0,,2025-10-21 13:50:04
TRX017296,CUST003570,EMP000560,10/21/2025,13:58:34,14:28:27,1,Pizza was burnt,2025-10-21 13:58:39
TRX017297,CUST007931,EMP000295,10/21/2025,13:58:41,14:11:48,0,,2025-10-21 13:58:46
TRX017298,CUST004609,EMP000302,10/21/2025,14:06:53,14:34:00,0,,2025-10-21 14:06:58
TRX017299,CUST006333,EMP000756,10/21/2025,15:02:54,15:14:25,0,,2025-10-21 15:02:59
TRX017300,CUST007931,EMP000295,10/21/2025,15:36:35,16:03:51,0,,2025-10-21 15:36:40
TRX017301,CUST001979,EMP000665,10/21/2025,16:08:04,16:24:22,0,,2025-10-21 16:08:09
TRX017302,CUST003549,EMP000208,10/21/2025,16:55:46,17:12:22,0,,2025-10-21 16:55:51
TRX017303,CUST005604,EMP000646,10/21/2025,16:55:59,17:07:42,0,,2025-10-21 16:56:04
TRX017304,CUST008422,EMP000208,10/21/2025,16:56:38,17:23:39,1,Order took too long,2025-10-21 16:56:43
TRX017305,CUST001597,EMP000231,10/21/2025,16:58:23,17:18:19,1,Pizza was burnt,2025-10-21 16:58:28
TRX017306,CUST007293,EMP000646,10/21/2025,17:10:46,17:32:07,0,,2025-10-21 17:10:51
TRX017307,CUST009740,EMP000437,10/21/2025,17:13:23,17:37:46,1,Received wrong pizza,2025-10-21 17:13:28
TRX017308,CUST004537,EMP000286,10/21/2025,17:14:19,17:28:46,0,,2025-10-21 17:14:24
TRX017309,CUST005604,EMP000231,10/21/2025,17:55:57,18:16:12,0,,2025-10-21 17:56:02
TRX017310,CUST004392,EMP000646,10/21/2025,17:59:40,18:20:08,0,,2025-10-21 17:59:45
TRX017311,CUST006034,EMP000302,10/21/2025,18:19:17,18:38:13,0,,2025-10-21 18:19:22
TRX017312,CUST008674,EMP000560,10/21/2025,18:31:16,18:53:17,0,,2025-10-21 18:31:21
TRX017313,CUST004170,EMP000295,10/21/2025,18:42:05,18:56:49,0,,2025-10-21 18:42:10
TRX017314,CUST005127,EMP000756,10/21/2025,18:51:17,19:08:20,0,,2025-10-21 18:51:22
TRX017315,CUST005249,EMP000302,10/21/2025,18:56:11,19:18:12,0,,2025-10-21 18:56:16
TRX017316,CUST005127,EMP000560,10/21/2025,19:00:13,19:13:07,0,,2025-10-21 19:00:18
TRX017317,CUST007854,EMP000231,10/21/2025,19:28:24,19:48:03,0,,2025-10-21 19:28:29
TRX017318,CUST006964,EMP000208,10/21/2025,19:29:49,19:55:08,0,,2025-10-21 19:29:54
TRX017319,CUST007768,EMP000208,10/21/2025,19:31:51,19:44:21,1,Received wrong pizza,2025-10-21 19:31:56
TRX017320,CUST007293,EMP000286,10/21/2025,19:57:15,20:07:51,0,,2025-10-21 19:57:20
TRX017321,CUST006333,EMP000646,10/21/2025,20:03:33,20:16:16,0,,2025-10-21 20:03:38
TRX017322,CUST009740,EMP000665,10/21/2025,20:27:34,20:55:12,0,,2025-10-21 20:27:39
TRX017323,CUST009381,EMP000665,10/21/2025,20:55:12,21:13:46,0,,2025-10-21 20:55:17
TRX017324,CUST003570,EMP000286,10/21/2025,21:20:21,21:43:29,0,,2025-10-21 21:20:26
TRX017325,CUST006034,EMP000208,10/21/2025,21:59:29,22:10:51,0,,2025-10-21 21:59:34
TRX017326,CUST004105,EMP000208,10/21/2025,22:06:44,22:23:03,0,,2025-10-21 22:06:49
TRX017327,CUST006821,EMP000295,10/21/2025,22:08:59,22:31:12,0,,2025-10-21 22:09:04
TRX017328,CUST007931,EMP000560,10/21/2025,22:14:24,22:31:27,0,,2025-10-21 22:14:29
TRX017329,CUST009993,EMP000231,10/21/2025,22:21:23,22:36:30,1,Missing toppings,2025-10-21 22:21:28
TRX017330,CUST005429,EMP000437,10/22/2025,11:32:06,11:58:38,0,,2025-10-22 11:32:11
TRX017331,CUST008757,EMP000295,10/22/2025,11:39:58,11:59:50,0,,2025-10-22 11:40:03
TRX017332,CUST008987,EMP000231,10/22/2025,11:51:48,12:07:14,0,,2025-10-22 11:51:53
TRX017333,CUST003570,EMP000665,10/22/2025,11:53:12,12:17:08,0,,2025-10-22 11:53:17
TRX017334,CUST001597,EMP000665,10/22/2025,11:58:38,12:13:59,0,,2025-10-22 11:58:43
TRX017335,CUST008578,EMP000665,10/22/2025,12:14:31,12:27:46,0,,2025-10-22 12:14:36
TRX017336,CUST005956,EMP000286,10/22/2025,12:24:21,12:48:20,1,Order took too long,2025-10-22 12:24:26
TRX017337,CUST005429,EMP000286,10/22/2025,12:28:57,12:40:29,0,,2025-10-22 12:29:02
TRX017338,CUST008127,EMP000286,10/22/2025,12:29:40,12:40:07,1,Missing toppings,2025-10-22 12:29:45
TRX017339,CUST008422,EMP000231,10/22/2025,12:55:33,13:23:31,0,,2025-10-22 12:55:38
TRX017340,CUST006714,EMP000437,10/22/2025,13:04:32,13:22:36,0,,2025-10-22 13:04:37
TRX017341,CUST004293,EMP000437,10/22/2025,13:11:26,13:34:11,0,,2025-10-22 13:11:31
TRX017342,CUST005449,EMP000560,10/22/2025,13:13:58,13:41:17,0,,2025-10-22 13:14:03
TRX017343,CUST001597,EMP000231,10/22/2025,13:14:44,13:36:31,0,,2025-10-22 13:14:49
TRX017344,CUST004020,EMP000208,10/22/2025,13:20:05,13:39:42,0,,2025-10-22 13:20:10
TRX017345,CUST008132,EMP000295,10/22/2025,13:21:08,13:45:14,0,,2025-10-22 13:21:13
TRX017346,CUST006814,EMP000295,10/22/2025,13:21:29,13:46:57,0,,2025-10-22 13:21:34
TRX017347,CUST005429,EMP000302,10/22/2025,13:37:28,14:00:19,0,,2025-10-22 13:37:33
TRX017348,CUST003406,EMP000646,10/22/2025,14:06:17,14:19:09,0,,2025-10-22 14:06:22
TRX017349,CUST005264,EMP000437,10/22/2025,14:22:41,14:46:15,1,Received wrong pizza,2025-10-22 14:22:46
TRX017350,CUST007150,EMP000302,10/22/2025,14:39:15,15:07:21,0,,2025-10-22 14:39:20
TRX017351,CUST006821,EMP000302,10/22/2025,14:40:52,14:52:21,0,,2025-10-22 14:40:57
TRX017352,CUST002287,EMP000756,10/22/2025,15:03:06,15:32:48,0,,2025-10-22 15:03:11
TRX017353,CUST003549,EMP000646,10/22/2025,15:03:59,15:30:53,0,,2025-10-22 15:04:04
TRX017354,CUST005210,EMP000756,10/22/2025,15:34:57,15:48:23,0,,2025-10-22 15:35:02
TRX017355,CUST003319,EMP000231,10/22/2025,15:43:23,15:56:45,0,,2025-10-22 15:43:28
TRX017356,CUST006034,EMP000208,10/22/2025,16:04:53,16:20:10,0,,2025-10-22 16:04:58
TRX017357,CUST007656,EMP000665,10/22/2025,16:05:17,16:28:58,0,,2025-10-22 16:05:22
TRX017358,CUST004609,EMP000286,10/22/2025,16:10:03,16:30:51,0,,2025-10-22 16:10:08
TRX017359,CUST005109,EMP000295,10/22/2025,16:13:22,16:30:05,0,,2025-10-22 16:13:27
TRX017360,CUST006333,EMP000665,10/22/2025,16:40:00,16:57:48,0,,2025-10-22 16:40:05
TRX017361,CUST003319,EMP000231,10/22/2025,16:52:28,17:15:09,0,,2025-10-22 16:52:33
TRX017362,CUST009381,EMP000756,10/22/2025,17:20:02,17:32:50,1,Received wrong pizza,2025-10-22 17:20:07
TRX017363,CUST005249,EMP000286,10/22/2025,17:20:13,17:34:42,0,,2025-10-22 17:20:18
TRX017364,CUST007293,EMP000302,10/22/2025,17:25:57,17:38:55,0,,2025-10-22 17:26:02
TRX017365,CUST004105,EMP000208,10/22/2025,17:29:42,17:48:39,0,,2025-10-22 17:29:47
TRX017366,CUST002437,EMP000560,10/22/2025,17:49:42,18:02:41,0,,2025-10-22 17:49:47
TRX017367,CUST007768,EMP000286,10/22/2025,18:01:48,18:28:50,0,,2025-10-22 18:01:53
TRX017368,CUST007085,EMP000756,10/22/2025,18:20:49,18:48:17,0,,2025-10-22 18:20:54
TRX017369,CUST002287,EMP000302,10/22/2025,18:27:43,18:48:38,0,,2025-10-22 18:27:48
TRX017370,CUST001128,EMP000231,10/22/2025,18:31:11,18:52:49,0,,2025-10-22 18:31:16
TRX017371,CUST002965,EMP000302,10/22/2025,18:50:01,19:12:03,0,,2025-10-22 18:50:06
TRX017372,CUST006256,EMP000560,10/22/2025,18:57:19,19:18:41,0,,2025-10-22 18:57:24
TRX017373,CUST004841,EMP000295,10/22/2025,19:03:45,19:23:32,0,,2025-10-22 19:03:50
TRX017374,CUST001128,EMP000756,10/22/2025,19:10:58,19:25:21,0,,2025-10-22 19:11:03
TRX017375,CUST001128,EMP000286,10/22/2025,19:31:27,19:43:17,0,,2025-10-22 19:31:32
TRX017376,CUST002878,EMP000437,10/22/2025,19:50:24,20:15:45,0,,2025-10-22 19:50:29
TRX017377,CUST004841,EMP000756,10/22/2025,20:10:21,20:21:52,0,,2025-10-22 20:10:26
TRX017378,CUST005604,EMP000295,10/22/2025,20:13:04,20:27:45,0,,2025-10-22 20:13:09
TRX017379,CUST003228,EMP000756,10/22/2025,20:20:49,20:41:20,1,Missing toppings,2025-10-22 20:20:54
TRX017380,CUST004841,EMP000646,10/22/2025,20:54:11,21:18:39,0,,2025-10-22 20:54:16
TRX017381,CUST009740,EMP000286,10/22/2025,20:55:04,21:23:19,0,,2025-10-22 20:55:09
TRX017382,CUST004547,EMP000560,10/22/2025,21:00:45,21:24:18,0,,2025-10-22 21:00:50
TRX017383,CUST005127,EMP000302,10/22/2025,21:33:51,21:45:13,0,,2025-10-22 21:33:56
TRX017384,CUST001042,EMP000560,10/22/2025,21:36:21,21:46:25,0,,2025-10-22 21:36:26
TRX017385,CUST003549,EMP000231,10/22/2025,22:00:44,22:16:55,0,,2025-10-22 22:00:49
TRX017386,CUST006814,EMP000208,10/22/2025,22:06:14,22:35:10,0,,2025-10-22 22:06:19
TRX017387,CUST005429,EMP000560,10/23/2025,11:56:20,12:17:08,0,,2025-10-23 11:56:25
TRX017388,CUST006964,EMP000231,10/23/2025,12:16:55,12:34:04,0,,2025-10-23 12:17:00
TRX017389,CUST007150,EMP000665,10/23/2025,12:33:28,13:01:40,0,,2025-10-23 12:33:33
TRX017390,CUST008951,EMP000756,10/23/2025,12:34:44,13:03:40,0,,2025-10-23 12:34:49
TRX017391,CUST004392,EMP000756,10/23/2025,12:37:28,12:51:05,0,,2025-10-23 12:37:33
TRX017392,CUST001597,EMP000295,10/23/2025,12:37:35,13:00:28,0,,2025-10-23 12:37:40
TRX017393,CUST008674,EMP000286,10/23/2025,12:52:36,13:04:58,0,,2025-10-23 12:52:41
TRX017394,CUST007254,EMP000295,10/23/2025,12:53:54,13:10:12,0,,2025-10-23 12:53:59
TRX017395,CUST002965,EMP000208,10/23/2025,12:56:05,13:13:13,0,,2025-10-23 12:56:10
TRX017396,CUST004547,EMP000665,10/23/2025,13:03:06,13:22:21,0,,2025-10-23 13:03:11
TRX017397,CUST009162,EMP000437,10/23/2025,13:03:38,13:32:25,0,,2025-10-23 13:03:43
TRX017398,CUST008782,EMP000646,10/23/2025,13:04:06,13:14:43,1,Pizza was burnt,2025-10-23 13:04:11
TRX017399,CUST001988,EMP000286,10/23/2025,13:06:53,13:26:43,0,,2025-10-23 13:06:58
TRX017400,CUST009740,EMP000560,10/23/2025,13:12:08,13:37:45,0,,2025-10-23 13:12:13
TRX017401,CUST006333,EMP000560,10/23/2025,13:13:52,13:24:53,0,,2025-10-23 13:13:57
TRX017402,CUST009204,EMP000286,10/23/2025,13:19:41,13:49:03,0,,2025-10-23 13:19:46
TRX017403,CUST006256,EMP000756,10/23/2025,13:24:52,13:39:58,0,,2025-10-23 13:24:57
TRX017404,CUST006843,EMP000231,10/23/2025,13:34:07,13:58:47,0,,2025-10-23 13:34:12
TRX017405,CUST009740,EMP000295,10/23/2025,13:47:46,14:10:47,0,,2025-10-23 13:47:51
TRX017406,CUST006964,EMP000302,10/23/2025,13:52:32,14:14:04,0,,2025-10-23 13:52:37
TRX017407,CUST008578,EMP000295,10/23/2025,13:52:36,14:16:22,0,,2025-10-23 13:52:41
TRX017408,CUST007768,EMP000302,10/23/2025,14:07:26,14:18:17,0,,2025-10-23 14:07:31
TRX017409,CUST006034,EMP000231,10/23/2025,14:18:03,14:32:43,0,,2025-10-23 14:18:08
TRX017410,CUST007747,EMP000665,10/23/2025,14:19:40,14:45:55,0,,2025-10-23 14:19:45
TRX017411,CUST006034,EMP000231,10/23/2025,15:00:58,15:24:06,0,,2025-10-23 15:01:03
TRX017412,CUST003319,EMP000646,10/23/2025,15:04:07,15:25:58,0,,2025-10-23 15:04:12
TRX017413,CUST003319,EMP000665,10/23/2025,15:26:12,15:40:29,0,,2025-10-23 15:26:17
TRX017414,CUST007931,EMP000646,10/23/2025,15:53:06,16:19:05,0,,2025-10-23 15:53:11
TRX017415,CUST007443,EMP000437,10/23/2025,15:58:39,16:10:41,0,,2025-10-23 15:58:44
TRX017416,CUST007768,EMP000560,10/23/2025,16:05:02,16:32:40,0,,2025-10-23 16:05:07
TRX017417,CUST009162,EMP000231,10/23/2025,16:12:53,16:28:43,0,,2025-10-23 16:12:58
TRX017418,CUST004293,EMP000560,10/23/2025,16:18:00,16:37:19,0,,2025-10-23 16:18:05
TRX017419,CUST001597,EMP000646,10/23/2025,16:32:57,17:00:39,0,,2025-10-23 16:33:02
TRX017420,CUST009162,EMP000560,10/23/2025,16:39:18,16:58:30,0,,2025-10-23 16:39:23
TRX017421,CUST004547,EMP000208,10/23/2025,16:48:44,17:06:21,0,,2025-10-23 16:48:49
TRX017422,CUST001988,EMP000437,10/23/2025,16:59:18,17:27:01,1,Pizza was burnt,2025-10-23 16:59:23
TRX017423,CUST007254,EMP000560,10/23/2025,17:03:37,17:31:25,0,,2025-10-23 17:03:42
TRX017424,CUST006814,EMP000646,10/23/2025,17:05:25,17:30:56,0,,2025-10-23 17:05:30
TRX017425,CUST007085,EMP000665,10/23/2025,17:31:26,17:48:26,0,,2025-10-23 17:31:31
TRX017426,CUST004841,EMP000437,10/23/2025,17:46:26,17:58:58,0,,2025-10-23 17:46:31
TRX017427,CUST003570,EMP000295,10/23/2025,17:57:27,18:14:05,0,,2025-10-23 17:57:32
TRX017428,CUST001988,EMP000208,10/23/2025,18:23:57,18:44:34,0,,2025-10-23 18:24:02
TRX017429,CUST004105,EMP000665,10/23/2025,18:25:38,18:42:22,0,,2025-10-23 18:25:43
TRX017430,CUST004170,EMP000560,10/23/2025,18:36:42,18:50:56,0,,2025-10-23 18:36:47
TRX017431,CUST008004,EMP000208,10/23/2025,18:39:27,18:50:50,0,,2025-10-23 18:39:32
TRX017432,CUST005109,EMP000231,10/23/2025,18:47:54,19:05:39,0,,2025-10-23 18:47:59
TRX017433,CUST008674,EMP000286,10/23/2025,18:53:32,19:07:59,0,,2025-10-23 18:53:37
TRX017434,CUST004778,EMP000437,10/23/2025,18:53:33,19:09:21,0,,2025-10-23 18:53:38
TRX017435,CUST007768,EMP000756,10/23/2025,18:56:20,19:25:57,0,,2025-10-23 18:56:25
TRX017436,CUST002287,EMP000646,10/23/2025,18:56:33,19:23:19,0,,2025-10-23 18:56:38
TRX017437,CUST005956,EMP000665,10/23/2025,18:57:47,19:09:15,1,Dough undercooked,2025-10-23 18:57:52
TRX017438,CUST009204,EMP000665,10/23/2025,19:11:59,19:22:34,0,,2025-10-23 19:12:04
TRX017439,CUST007656,EMP000295,10/23/2025,19:12:55,19:38:05,0,,2025-10-23 19:13:00
TRX017440,CUST006333,EMP000665,10/23/2025,19:13:37,19:29:25,0,,2025-10-23 19:13:42
TRX017441,CUST001704,EMP000646,10/23/2025,19:32:06,19:57:03,0,,2025-10-23 19:32:11
TRX017442,CUST005210,EMP000295,10/23/2025,19:35:00,19:57:52,0,,2025-10-23 19:35:05
TRX017443,CUST002583,EMP000560,10/23/2025,19:35:52,19:58:56,0,,2025-10-23 19:35:57
TRX017444,CUST007656,EMP000231,10/23/2025,19:49:36,20:02:32,0,,2025-10-23 19:49:41
TRX017445,CUST004708,EMP000756,10/23/2025,19:49:54,20:01:39,0,,2025-10-23 19:49:59
TRX017446,CUST001597,EMP000756,10/23/2025,19:58:22,20:23:57,0,,2025-10-23 19:58:27
TRX017447,CUST004105,EMP000286,10/23/2025,20:10:54,20:30:35,0,,2025-10-23 20:10:59
TRX017448,CUST007854,EMP000646,10/23/2025,20:24:34,20:51:30,0,,2025-10-23 20:24:39
TRX017449,CUST001704,EMP000437,10/23/2025,20:49:48,21:16:14,0,,2025-10-23 20:49:53
TRX017450,CUST007254,EMP000756,10/23/2025,21:17:27,21:36:25,0,,2025-10-23 21:17:32
TRX017451,CUST003549,EMP000231,10/23/2025,21:24:01,21:36:00,1,Order took too long,2025-10-23 21:24:06
TRX017452,CUST004841,EMP000302,10/23/2025,21:25:42,21:39:26,0,,2025-10-23 21:25:47
TRX017453,CUST006034,EMP000286,10/23/2025,21:30:41,21:50:44,0,,2025-10-23 21:30:46
TRX017454,CUST003570,EMP000646,10/23/2025,21:30:55,21:43:10,0,,2025-10-23 21:31:00
TRX017455,CUST003570,EMP000231,10/23/2025,21:54:05,22:23:32,0,,2025-10-23 21:54:10
TRX017456,CUST004170,EMP000756,10/23/2025,22:17:10,22:40:58,0,,2025-10-23 22:17:15
TRX017457,CUST005127,EMP000756,10/23/2025,22:25:00,22:52:55,0,,2025-10-23 22:25:05
TRX017458,CUST007768,EMP000295,10/23/2025,23:04:04,23:27:14,0,,2025-10-23 23:04:09
TRX017459,CUST005264,EMP000208,10/24/2025,12:13:18,12:26:39,0,,2025-10-24 12:13:23
TRX017460,CUST008584,EMP000208,10/24/2025,12:18:28,12:47:36,0,,2025-10-24 12:18:33
TRX017461,CUST001704,EMP000646,10/24/2025,12:30:52,12:58:26,0,,2025-10-24 12:30:57
TRX017462,CUST004293,EMP000231,10/24/2025,12:43:16,13:05:55,0,,2025-10-24 12:43:21
TRX017463,CUST001309,EMP000295,10/24/2025,12:47:27,13:11:15,0,,2025-10-24 12:47:32
TRX017464,CUST002437,EMP000437,10/24/2025,13:00:20,13:23:59,0,,2025-10-24 13:00:25
TRX017465,CUST001704,EMP000756,10/24/2025,13:19:45,13:33:58,0,,2025-10-24 13:19:50
TRX017466,CUST008132,EMP000646,10/24/2025,13:35:35,13:57:45,0,,2025-10-24 13:35:40
TRX017467,CUST002637,EMP000560,10/24/2025,13:38:55,14:06:15,0,,2025-10-24 13:39:00
TRX017468,CUST003549,EMP000231,10/24/2025,13:47:50,14:15:12,0,,2025-10-24 13:47:55
TRX017469,CUST009381,EMP000437,10/24/2025,13:53:48,14:15:51,0,,2025-10-24 13:53:53
TRX017470,CUST008535,EMP000302,10/24/2025,13:56:45,14:14:47,0,,2025-10-24 13:56:50
TRX017471,CUST004547,EMP000665,10/24/2025,14:20:47,14:34:26,0,,2025-10-24 14:20:52
TRX017472,CUST004778,EMP000286,10/24/2025,14:42:07,14:54:40,0,,2025-10-24 14:42:12
TRX017473,CUST009381,EMP000646,10/24/2025,14:42:17,15:03:34,0,,2025-10-24 14:42:22
TRX017474,CUST001704,EMP000286,10/24/2025,14:51:21,15:04:24,1,Received wrong pizza,2025-10-24 14:51:26
TRX017475,CUST009162,EMP000756,10/24/2025,15:00:18,15:20:43,1,Missing toppings,2025-10-24 15:00:23
TRX017476,CUST004619,EMP000208,10/24/2025,15:01:21,15:31:00,1,Missing toppings,2025-10-24 15:01:26
TRX017477,CUST001979,EMP000665,10/24/2025,16:00:57,16:13:28,0,,2025-10-24 16:01:02
TRX017478,CUST004837,EMP000231,10/24/2025,16:26:20,16:54:28,0,,2025-10-24 16:26:25
TRX017479,CUST009740,EMP000231,10/24/2025,16:56:20,17:23:13,0,,2025-10-24 16:56:25
TRX017480,CUST007931,EMP000208,10/24/2025,17:19:27,17:36:50,0,,2025-10-24 17:19:32
TRX017481,CUST009740,EMP000756,10/24/2025,17:29:14,17:45:45,0,,2025-10-24 17:29:19
TRX017482,CUST008757,EMP000560,10/24/2025,17:42:10,18:01:13,0,,2025-10-24 17:42:15
TRX017483,CUST004537,EMP000286,10/24/2025,17:53:26,18:12:44,1,Pizza was burnt,2025-10-24 17:53:31
TRX017484,CUST003406,EMP000208,10/24/2025,17:57:01,18:09:44,0,,2025-10-24 17:57:06
TRX017485,CUST005429,EMP000208,10/24/2025,18:11:55,18:37:58,0,,2025-10-24 18:12:00
TRX017486,CUST009381,EMP000286,10/24/2025,18:24:28,18:50:32,0,,2025-10-24 18:24:33
TRX017487,CUST005127,EMP000286,10/24/2025,18:26:10,18:46:47,0,,2025-10-24 18:26:15
TRX017488,CUST005127,EMP000560,10/24/2025,18:26:16,18:53:41,0,,2025-10-24 18:26:21
TRX017489,CUST003549,EMP000560,10/24/2025,18:26:23,18:49:33,0,,2025-10-24 18:26:28
TRX017490,CUST001120,EMP000231,10/24/2025,18:32:48,18:56:37,0,,2025-10-24 18:32:53
TRX017491,CUST004547,EMP000302,10/24/2025,18:43:27,19:04:13,0,,2025-10-24 18:43:32
TRX017492,CUST004837,EMP000286,10/24/2025,18:58:20,19:24:08,0,,2025-10-24 18:58:25
TRX017493,CUST003553,EMP000560,10/24/2025,19:05:08,19:21:47,1,Missing toppings,2025-10-24 19:05:13
TRX017494,CUST001597,EMP000560,10/24/2025,19:05:33,19:34:34,1,Missing toppings,2025-10-24 19:05:38
TRX017495,CUST005956,EMP000437,10/24/2025,19:13:02,19:25:08,0,,2025-10-24 19:13:07
TRX017496,CUST009152,EMP000646,10/24/2025,19:15:36,19:36:23,0,,2025-10-24 19:15:41
TRX017497,CUST009740,EMP000646,10/24/2025,19:25:09,19:53:55,0,,2025-10-24 19:25:14
TRX017498,CUST009381,EMP000231,10/24/2025,19:40:37,20:08:31,0,,2025-10-24 19:40:42
TRX017499,CUST003319,EMP000295,10/24/2025,19:44:52,20:08:47,0,,2025-10-24 19:44:57
TRX017500,CUST005956,EMP000302,10/24/2025,19:45:34,20:03:23,0,,2025-10-24 19:45:39
TRX017501,CUST003570,EMP000756,10/24/2025,19:57:12,20:07:24,0,,2025-10-24 19:57:17
TRX017502,CUST004609,EMP000302,10/24/2025,20:03:55,20:26:03,0,,2025-10-24 20:04:00
TRX017503,CUST006333,EMP000286,10/24/2025,20:19:10,20:48:30,0,,2025-10-24 20:19:15
TRX017504,CUST007656,EMP000560,10/24/2025,20:31:57,20:48:32,1,Pizza was burnt,2025-10-24 20:32:02
TRX017505,CUST002437,EMP000646,10/24/2025,20:48:31,21:05:39,0,,2025-10-24 20:48:36
TRX017506,CUST009381,EMP000646,10/24/2025,20:56:18,21:16:18,0,,2025-10-24 20:56:23
TRX017507,CUST006333,EMP000231,10/24/2025,21:03:56,21:16:31,1,Received wrong pizza,2025-10-24 21:04:01
TRX017508,CUST003319,EMP000437,10/24/2025,21:05:11,21:18:45,0,,2025-10-24 21:05:16
TRX017509,CUST004945,EMP000665,10/24/2025,21:10:34,21:25:38,0,,2025-10-24 21:10:39
TRX017510,CUST001597,EMP000646,10/24/2025,21:13:44,21:34:11,0,,2025-10-24 21:13:49
TRX017511,CUST006034,EMP000437,10/24/2025,21:25:50,21:45:12,0,,2025-10-24 21:25:55
TRX017512,CUST005127,EMP000302,10/24/2025,21:25:53,21:37:34,0,,2025-10-24 21:25:58
TRX017513,CUST001597,EMP000231,10/24/2025,21:36:47,21:51:11,0,,2025-10-24 21:36:52
TRX017514,CUST009381,EMP000437,10/24/2025,21:53:54,22:16:13,0,,2025-10-24 21:53:59
TRX017515,CUST003147,EMP000665,10/24/2025,21:56:03,22:12:25,0,,2025-10-24 21:56:08
TRX017516,CUST008132,EMP000646,10/24/2025,22:10:33,22:33:54,0,,2025-10-24 22:10:38
TRX017517,CUST005127,EMP000286,10/24/2025,23:00:36,23:16:31,0,,2025-10-24 23:00:41
TRX017518,CUST005536,EMP000295,10/25/2025,11:53:03,12:16:22,0,,2025-10-25 11:53:08
TRX017519,CUST006333,EMP000208,10/25/2025,12:03:29,12:30:06,0,,2025-10-25 12:03:34
TRX017520,CUST008132,EMP000560,10/25/2025,12:09:26,12:21:51,0,,2025-10-25 12:09:31
TRX017521,CUST006814,EMP000302,10/25/2025,12:13:43,12:41:33,0,,2025-10-25 12:13:48
TRX017522,CUST004392,EMP000231,10/25/2025,12:30:21,12:41:26,0,,2025-10-25 12:30:26
TRX017523,CUST006814,EMP000208,10/25/2025,12:39:32,12:55:43,0,,2025-10-25 12:39:37
TRX017524,CUST007854,EMP000286,10/25/2025,12:53:54,13:17:59,0,,2025-10-25 12:53:59
TRX017525,CUST005270,EMP000437,10/25/2025,12:56:43,13:22:58,1,Missing toppings,2025-10-25 12:56:48
TRX017526,CUST007085,EMP000560,10/25/2025,13:05:49,13:24:56,0,,2025-10-25 13:05:54
TRX017527,CUST001704,EMP000302,10/25/2025,13:30:01,13:41:24,1,Order took too long,2025-10-25 13:30:06
TRX017528,CUST005584,EMP000560,10/25/2025,13:30:32,13:45:22,0,,2025-10-25 13:30:37
TRX017529,CUST003103,EMP000646,10/25/2025,13:47:19,14:01:17,0,,2025-10-25 13:47:24
TRX017530,CUST004841,EMP000295,10/25/2025,13:52:39,14:15:53,0,,2025-10-25 13:52:44
